event_time;event_type;product_id;category_code;brand;price;user_id;user_session
2020-09-24 15:48:37 UTC;view;857266;electronics.audio.acoustic;greenconnect;2419,47;1515915625519470631;WNdB6dME8q
2020-09-24 15:48:48 UTC;purchase;3755038;electronics.telephone;sirius;2042,76;1515915625519470141;MoSEKzHf8x
2020-09-24 15:48:48 UTC;view;874667;computers.components.cdrw;asus;2042,76;1515915625519457150;8wvs0vbHtv
2020-09-24 15:48:55 UTC;view;874667;computers.components.cdrw;asus;2042,76;1515915625519457150;8wvs0vbHtv
2020-09-24 15:48:55 UTC;view;874667;computers.components.cdrw;asus;2042,76;1515915625519457150;8wvs0vbHtv
2020-09-24 15:49:04 UTC;view;874667;computers.components.cdrw;asus;2042,76;1515915625519457150;8wvs0vbHtv
2020-09-24 15:49:10 UTC;cart;857266;electronics.audio.acoustic;greenconnect;2419,47;1515915625519470631;WNdB6dME8q
2020-09-24 15:49:22 UTC;view;1400401;;sega;4837,2;1515915625519469594;r86WGWsV3W
2020-09-24 15:49:40 UTC;view;818494;;;2598,69;1515915625519468911;Q0Wlj42Ii4
2020-09-24 15:50:51 UTC;purchase;857266;electronics.audio.acoustic;greenconnect;2419,47;1515915625519470631;WNdB6dME8q
2020-09-24 15:51:05 UTC;view;223258;electronics.telephone;;923,94;1515915625360858185;MalNtHAipy
2020-09-24 15:51:05 UTC;view;1613841;electronics.telephone;;2099,31;1515915625519471416;a0TMVao0bE
2020-09-24 15:51:07 UTC;view;651563;construction.tools.soldering;;5247,84;1515915625518239165;bRSRRT1eFS
2020-09-24 15:51:11 UTC;view;640545;computers.peripherals.printer;;683,82;1515915625519471441;Tfr2JHtHtK
2020-09-24 15:51:16 UTC;view;1613841;electronics.telephone;;2099,31;1515915625519471416;a0TMVao0bE
2020-09-24 15:51:23 UTC;view;523117;computers.components.motherboard;asrock;6421,47;1515915625519334445;HycmCUvnFr
2020-09-24 15:51:26 UTC;view;4170747;electronics.audio.headphone;hoco;4463,1;1515915625519432483;lJS6QJtxiY
2020-09-24 15:51:29 UTC;view;743182;construction.tools.soldering;kada;5661,96;1515915625518239165;bRSRRT1eFS
2020-09-24 15:51:30 UTC;view;892818;electronics.camera.video;panasonic;4182,96;1515915625519470194;9Uuw6OKJ1y
2020-09-24 15:51:40 UTC;view;3755038;electronics.telephone;sirius;2042,76;1515915625519470141;MoSEKzHf8x
2020-09-24 15:51:57 UTC;view;3759997;computers.peripherals.printer;canon;16778,82;1515915625517319279;0Trdfxqcjb
2020-09-24 15:52:05 UTC;view;1249732;computers.components.motherboard;gigabyte;4091,61;1515915625512149573;d77338f0-80f0-463e-ad25-396c64f44156
2020-09-24 15:52:29 UTC;view;885605;electronics.audio.acoustic;jbl;7806,51;1515915625519471871;pcdCG3xjXq
2020-09-24 15:52:43 UTC;view;319089;;;1022,25;1515915625360911267;sBBUxf0M2M
2020-09-24 15:52:48 UTC;view;473163;;deepcool;3354,72;1515915625519471969;oDznrAQxsV
2020-09-24 15:52:57 UTC;view;4005145;electronics.telephone;honor;20965,26;1515915625519472039;a8Ol1frw8j
2020-09-24 15:53:22 UTC;view;261142;;;3378,21;1515915625519472155;WblpBHmU5u
2020-09-24 15:53:25 UTC;view;836152;;fsp;9944,1;1515915625519061698;uOuiZaS9Cp
